#timestamp x y z qx qy qz qw
1670531085.00152731 -0.00725026 0.00011354 0.00568030 -0.00000404 -0.00011034 0.00007921 0.99999999
1670531085.10235333 -0.00659711 0.00129591 0.00452971 0.00026984 -0.00013406 -0.00005576 0.99999995
1670531085.20161510 -0.00786732 0.00031536 0.00381078 0.00057528 -0.00041806 -0.00008942 0.99999974
1670531085.30245876 -0.00882200 0.00054726 0.00430106 0.00023067 -0.00032522 -0.00011308 0.99999991
1670531085.40253901 -0.00833311 0.00328772 0.00552847 0.00024568 -0.00023333 0.00001160 0.99999994
1670531085.50179935 -0.01021895 0.00377742 0.00616916 0.00000973 -0.00025701 -0.00022076 0.99999994
1670531085.60180354 -0.00968292 0.00323360 0.00645113 0.00014006 -0.00040980 -0.00014200 0.99999990
1670531085.70176554 -0.00762625 0.00340001 0.00694168 0.00018903 -0.00033445 0.00003389 0.99999993
1670531085.80247307 -0.00561464 0.00170232 0.00637808 0.00017817 -0.00033720 -0.00001572 0.99999993
1670531085.90241456 -0.00647084 0.00098918 0.00699878 0.00003690 -0.00030221 -0.00010427 0.99999995
1670531086.00159764 -0.00764681 0.00075937 0.00557225 0.00034406 -0.00026831 -0.00005196 0.99999990
1670531086.10157919 -0.01059644 -0.00004873 0.00576935 0.00023801 -0.00024284 -0.00009205 0.99999994
1670531086.20155358 -0.00960990 -0.00068580 0.00450408 0.00036160 -0.00033421 0.00005119 0.99999988
1670531086.30233097 -0.00920097 -0.00025095 0.00463351 0.00037257 -0.00037559 -0.00011238 0.99999985
1670531086.40157580 -0.01031292 0.00039295 0.00500764 0.00023260 -0.00029039 -0.00018060 0.99999991
1670531086.50235462 -0.01057529 0.00102734 0.00646383 -0.00007735 -0.00019485 -0.00016485 0.99999996
1670531086.60231662 -0.01078337 0.00129791 0.00568295 0.00035935 -0.00038917 -0.00017551 0.99999984
1670531086.70225072 -0.00975673 0.00278323 0.00473155 0.00020918 -0.00023010 0.00003806 0.99999995
1670531086.80216169 -0.01032888 0.00196028 0.00514967 0.00011650 -0.00041821 -0.00015317 0.99999989
1670531086.90208864 -0.00891406 -0.00039200 0.00568085 0.00033456 -0.00025702 -0.00009358 0.99999991
1670531087.00199056 -0.00976729 0.00024435 0.00575419 0.00005001 -0.00029894 -0.00027246 0.99999992
1670531087.10188818 -0.01020675 0.00114001 0.00618236 -0.00012753 -0.00008010 -0.00000401 0.99999999
1670531087.20175099 -0.00882944 -0.00089884 0.00621063 0.00033027 -0.00042231 -0.00016468 0.99999984
1670531087.30160928 -0.00762018 -0.00050821 0.00664507 0.00000737 -0.00012930 0.00020314 0.99999997
1670531087.40151668 -0.00759110 0.00046175 0.00593068 0.00002313 -0.00013986 -0.00001638 0.99999999
1670531087.50144792 -0.00806292 0.00051199 0.00566030 0.00012906 -0.00030372 -0.00019390 0.99999993
1670531087.60142136 -0.00938633 0.00083835 0.00522147 0.00042533 -0.00038182 -0.00012686 0.99999983
1670531087.70145988 -0.00916768 0.00077130 0.00573517 0.00015936 -0.00058376 -0.00022883 0.99999979
1670531087.80153584 -0.01032340 0.00033721 0.00511112 0.00045352 -0.00038803 -0.00018781 0.99999980
1670531087.90159893 -0.00951673 0.00052750 0.00623339 0.00013989 -0.00031304 0.00002585 0.99999994
1670531088.00165725 -0.00701200 0.00049003 0.00702851 0.00020398 -0.00026796 -0.00007589 0.99999994
1670531088.10170722 -0.00904173 0.00047534 0.00621697 0.00013644 -0.00047799 -0.00022747 0.99999985
1670531088.20101643 -0.01053422 0.00062855 0.00577191 0.00015558 -0.00042167 -0.00020384 0.99999988
1670531088.30188847 -0.01045595 0.00062344 0.00522319 0.00027357 -0.00030131 -0.00008786 0.99999991
1670531088.40200806 -0.00951883 0.00081963 0.00538250 0.00019751 -0.00012776 -0.00014890 0.99999996
1670531088.50132465 -0.00892017 0.00277612 0.00492046 0.00008219 -0.00023063 -0.00004541 0.99999997
1670531088.60220218 -0.01020832 0.00205270 0.00607205 0.00004806 -0.00029909 -0.00048291 0.99999984
1670531088.70228910 -0.01063914 0.00148864 0.00607432 0.00019775 -0.00044997 -0.00042728 0.99999979
1670531088.80235457 -0.00775259 0.00193275 0.00690407 -0.00001129 -0.00016070 0.00004018 0.99999999
1670531088.90240383 -0.00765033 0.00052723 0.00784870 -0.00020899 -0.00013436 0.00003832 0.99999997
1670531089.00248003 -0.00707114 -0.00081566 0.00755330 -0.00025335 -0.00033237 0.00007650 0.99999991
1670531089.10256338 -0.00725287 0.00080579 0.00617136 0.00032740 -0.00014917 -0.00008633 0.99999993
1670531089.20258665 -0.00790958 0.00226969 0.00666134 0.00003679 -0.00016466 -0.00005812 0.99999998
1670531089.30184722 -0.00881135 0.00418249 0.00633939 0.00011878 -0.00034887 -0.00007757 0.99999993
1670531089.40186024 -0.00847645 0.00666369 0.00610653 0.00007005 -0.00020311 -0.00002418 0.99999998
1670531089.50264287 -0.00808176 0.00589445 0.00669264 -0.00002108 -0.00036629 -0.00003581 0.99999993
1670531089.60261369 -0.00755623 0.00683178 0.00705181 -0.00014316 -0.00020558 -0.00002218 0.99999997
1670531089.70257497 -0.00669636 0.00779668 0.00653036 0.00012572 -0.00017190 0.00000277 0.99999998
1670531089.80252957 -0.00749805 0.00649135 0.00585464 0.00032654 -0.00031889 0.00008207 0.99999989
1670531089.90249848 -0.00812557 0.00444576 0.00537357 0.00030754 -0.00026096 -0.00014204 0.99999991
1670531090.00252843 -0.00932782 0.00406578 0.00522457 0.00013400 -0.00021544 -0.00020272 0.99999995
1670531090.10257316 -0.01124499 0.00130599 0.00590175 -0.00007100 -0.00019451 -0.00028571 0.99999994
1670531090.20263958 -0.01046457 0.00034894 0.00619617 0.00000115 -0.00017511 0.00006875 0.99999998
1670531090.30189252 -0.00957135 -0.00093601 0.00589225 0.00018568 -0.00027314 0.00004261 0.99999994
1670531090.40270638 -0.01053217 -0.00142286 0.00515249 0.00005098 -0.00025609 -0.00025216 0.99999993
1670531090.50271082 -0.01116138 -0.00057432 0.00530299 0.00014048 -0.00022606 -0.00016106 0.99999995
1670531090.60267234 -0.01103529 0.00232301 0.00635031 0.00011344 -0.00027071 -0.00019265 0.99999994
1670531090.70266414 -0.01003959 0.00203580 0.00634509 0.00017877 -0.00015393 -0.00018030 0.99999996
1670531090.80265594 -0.00872611 0.00220232 0.00649990 0.00003385 -0.00031333 -0.00001992 0.99999995
1670531090.90263605 -0.00863585 0.00196765 0.00551656 0.00036055 -0.00028176 -0.00019253 0.99999988
1670531091.00261021 -0.00734729 0.00259960 0.00553615 0.00022949 -0.00019172 0.00011513 0.99999995
1670531091.10259175 -0.00800181 0.00133537 0.00587085 -0.00005797 -0.00023640 -0.00004131 0.99999997
1670531091.20180058 -0.00911520 0.00147151 0.00555170 0.00032508 -0.00023114 -0.00030842 0.99999987
1670531091.30259752 -0.00765491 0.00227990 0.00640513 -0.00005640 -0.00007382 0.00005514 0.99999999
1670531091.40264273 -0.00909920 0.00291800 0.00659884 0.00003372 -0.00036819 -0.00024754 0.99999990
1670531091.50265861 -0.00908924 0.00276999 0.00696729 0.00004292 -0.00025769 -0.00009938 0.99999996
1670531091.60265350 -0.01019204 0.00131457 0.00672495 -0.00004755 -0.00026597 -0.00017207 0.99999995
1670531091.70262146 -0.01097843 0.00309386 0.00614413 0.00038347 -0.00036649 -0.00020671 0.99999984
1670531091.80259252 -0.01097909 0.00316414 0.00401164 0.00042129 -0.00047210 -0.00034529 0.99999974
1670531091.90254354 -0.00903081 0.00280641 0.00391396 0.00050715 -0.00056552 -0.00036582 0.99999964
1670531092.00168538 -0.00810648 0.00118257 0.00483016 0.00029336 -0.00025936 -0.00027542 0.99999989
1670531092.10240078 -0.00892853 -0.00040088 0.00571699 0.00012995 -0.00029951 -0.00031114 0.99999990
1670531092.20155787 -0.00913719 -0.00092457 0.00668507 0.00025253 -0.00052203 -0.00025418 0.99999980
1670531092.30148435 -0.00822168 -0.00008787 0.00654989 0.00028973 -0.00034837 -0.00005332 0.99999990
1670531092.40222216 -0.00867921 0.00119363 0.00616142 0.00000260 -0.00021438 -0.00021812 0.99999995
1670531092.50217223 -0.00795290 0.00147723 0.00646166 0.00013137 -0.00029185 -0.00018568 0.99999993
1670531092.60213542 -0.00841070 0.00045791 0.00673947 0.00015751 -0.00015010 -0.00014312 0.99999997
1670531092.70210767 -0.00822761 0.00018929 0.00673555 -0.00003098 -0.00021705 -0.00025282 0.99999994
1670531092.80205321 -0.00758066 0.00061291 0.00605764 0.00000253 -0.00020990 0.00006741 0.99999998
1670531092.90196824 -0.00782574 0.00116490 0.00662301 -0.00000409 -0.00021797 0.00007159 0.99999997
1670531093.00031734 -0.00794372 0.00032729 0.00606744 0.00017199 -0.00023677 0.00007069 0.99999995
1670531093.10176134 -0.00712169 0.00136473 0.00580099 0.00013167 -0.00022958 0.00003002 0.99999996
1670531093.20173073 -0.00699800 0.00143327 0.00576100 -0.00006241 -0.00017061 -0.00007657 0.99999998
1670531093.30174041 -0.00803667 -0.00001158 0.00487114 0.00025092 -0.00005993 -0.00017735 0.99999995
1670531093.40179396 -0.00779917 0.00047002 0.00486721 0.00031323 -0.00032743 0.00007381 0.99999989
1670531093.50109339 -0.00752453 0.00045620 0.00630083 0.00009973 -0.00017804 0.00016643 0.99999997
1670531093.60198236 -0.00699908 -0.00028523 0.00582416 0.00003633 -0.00019312 -0.00008076 0.99999998
1670531093.70213342 -0.00842681 -0.00125953 0.00617718 -0.00009392 -0.00007408 0.00005099 0.99999999
1670531093.80225372 -0.00926036 -0.00044172 0.00596839 0.00012769 -0.00030532 -0.00018164 0.99999993
1670531093.90230107 -0.01024331 0.00036581 0.00497455 -0.00009912 -0.00016944 -0.00020815 0.99999996
1670531094.00235462 -0.01156937 0.00166000 0.00423312 -0.00005434 -0.00022272 -0.00035716 0.99999991
1670531094.10162044 -0.00852743 0.00196110 0.00494113 0.00011621 -0.00018686 0.00014713 0.99999996
1670531094.20242095 -0.00900815 0.00154945 0.00525903 -0.00016004 -0.00020724 -0.00030515 0.99999992
1670531094.30242682 -0.00898525 0.00021943 0.00514519 0.00025720 -0.00018781 -0.00027803 0.99999991
1670531094.40241718 -0.01009867 -0.00023398 0.00556487 -0.00006849 -0.00020674 -0.00029969 0.99999993
1670531094.50244379 -0.01018096 -0.00049225 0.00614763 -0.00009081 -0.00003623 0.00000552 1.00000000
1670531094.60249305 -0.00997287 0.00052835 0.00639584 0.00000387 -0.00000726 -0.00013995 0.99999999
1670531094.70255828 -0.01032284 0.00087987 0.00619749 0.00002933 -0.00025185 -0.00023116 0.99999994
1670531094.80261946 -0.00887795 0.00283321 0.00661209 -0.00013986 -0.00030041 0.00017935 0.99999993
1670531094.90265536 -0.00909449 0.00339521 0.00708203 -0.00017218 -0.00016147 -0.00010909 0.99999997
1670531095.00267863 -0.00832138 0.00316935 0.00767115 0.00007381 -0.00018760 -0.00010109 0.99999997
1670531095.10269642 -0.00710176 0.00284843 0.00760221 0.00004788 -0.00031326 0.00001939 0.99999995
1670531095.20271778 -0.00900886 0.00273848 0.00693971 0.00002850 -0.00027915 -0.00021572 0.99999994
1670531095.30272269 -0.00964265 0.00200872 0.00645111 -0.00002829 -0.00022492 -0.00005776 0.99999997
1670531095.40273118 -0.00928371 0.00151419 0.00707323 0.00007686 -0.00029998 -0.00010619 0.99999995
1670531095.50272131 -0.01152276 0.00032245 0.00660917 -0.00004665 -0.00040078 -0.00045918 0.99999981
1670531095.60271215 -0.01148064 -0.00173459 0.00586844 0.00034166 -0.00032850 -0.00019232 0.99999987
1670531095.70272851 -0.01238717 -0.00131935 0.00628139 0.00019900 -0.00049196 -0.00027796 0.99999982
1670531095.80197358 -0.00997923 -0.00025390 0.00652628 0.00017250 -0.00028055 -0.00009371 0.99999994
1670531095.90198350 -0.00911052 0.00001817 0.00680223 0.00024725 -0.00034207 -0.00019290 0.99999989
1670531096.00198531 -0.00868614 0.00245732 0.00550989 0.00012691 -0.00016559 0.00001326 0.99999998
1670531096.10199523 -0.00864200 0.00295508 0.00533756 0.00009908 -0.00019750 -0.00014525 0.99999997
1670531096.20198989 -0.01030728 0.00114480 0.00584220 0.00019900 -0.00044474 -0.00041538 0.99999980
1670531096.30196881 -0.00996189 0.00053379 0.00557782 0.00011094 -0.00012811 0.00001919 0.99999999
1670531096.40274549 -0.01147220 -0.00068440 0.00520163 0.00006355 -0.00023206 -0.00029199 0.99999993
1670531096.50276351 -0.00928734 0.00068065 0.00703440 0.00005053 -0.00029311 -0.00007083 0.99999995
1670531096.60278606 -0.00904813 -0.00017624 0.00696233 0.00021911 -0.00017195 -0.00001819 0.99999996
1670531096.70279503 -0.00883654 -0.00028057 0.00614415 0.00030624 -0.00021318 -0.00012745 0.99999992
1670531096.80278802 -0.00876557 -0.00111001 0.00631780 0.00000737 -0.00042076 -0.00023175 0.99999988
1670531096.90275645 -0.00895585 -0.00167597 0.00521789 0.00047096 -0.00021752 -0.00011014 0.99999986
1670531097.00271034 -0.01038215 -0.00126088 0.00442086 0.00022215 -0.00024716 -0.00024187 0.99999992
1670531097.10265136 -0.00978227 -0.00171568 0.00658432 0.00005375 -0.00024447 -0.00022224 0.99999994
1670531097.20261145 -0.00904828 0.00021650 0.00712979 0.00022774 -0.00023744 -0.00021103 0.99999992
1670531097.30260301 -0.01001565 -0.00128670 0.00723223 0.00010144 -0.00019542 -0.00024625 0.99999995
1670531097.40260100 -0.00974694 -0.00164411 0.00691048 0.00019770 -0.00046731 -0.00031698 0.99999982
1670531097.50261092 -0.00900864 0.00041764 0.00614293 0.00016365 -0.00032182 -0.00015380 0.99999992
1670531097.60262084 -0.00860924 -0.00061528 0.00611601 0.00008130 -0.00027810 -0.00024585 0.99999993
1670531097.70264816 -0.00666606 -0.00047458 0.00703401 0.00009717 -0.00033532 -0.00008893 0.99999994
1670531097.80265450 -0.00792630 -0.00079913 0.00699046 -0.00010090 -0.00015466 -0.00012792 0.99999997
1670531097.90267396 -0.00749988 -0.00287294 0.00632691 -0.00004871 -0.00015595 -0.00007145 0.99999998
1670531098.00271034 -0.00801347 -0.00075485 0.00562088 0.00023397 -0.00048545 -0.00033241 0.99999980
1670531098.10270667 -0.00830984 0.00117409 0.00546304 0.00028781 -0.00040071 -0.00022010 0.99999985
1670531098.20271063 -0.00704987 0.00016895 0.00499637 0.00020503 -0.00021843 -0.00014248 0.99999994
1670531098.30274510 -0.00540046 -0.00192693 0.00651618 -0.00021552 0.00003681 0.00022465 0.99999995
1670531098.40283370 -0.00645383 -0.00252501 0.00654879 -0.00003201 -0.00029476 -0.00014702 0.99999995
1670531098.50292230 -0.00548031 -0.00316917 0.00775937 -0.00021600 -0.00011463 0.00007991 0.99999997
1670531098.60305047 -0.00597062 0.00000118 0.00654383 0.00014517 -0.00002591 0.00002484 0.99999999
1670531098.70316792 -0.00889012 -0.00048712 0.00570572 0.00020221 -0.00036315 -0.00024036 0.99999988
1670531098.80328250 -0.00933481 -0.00040935 0.00586024 -0.00008403 -0.00026803 -0.00017438 0.99999995
1670531098.90338182 -0.01027048 -0.00097799 0.00631223 0.00029309 -0.00043285 -0.00030410 0.99999982
1670531099.00344491 -0.00920869 -0.00190811 0.00563358 0.00020531 -0.00004817 -0.00006301 0.99999998
1670531099.10349011 -0.00877857 -0.00426066 0.00580207 0.00020249 -0.00031139 -0.00027605 0.99999989
1670531099.20348597 -0.00896767 -0.00695300 0.00694898 -0.00002815 -0.00035688 -0.00030707 0.99999989
1670531099.30346680 -0.00889821 -0.00595904 0.00665508 0.00012942 -0.00027306 -0.00013562 0.99999995
1670531099.40339756 -0.00725070 -0.00406628 0.00666510 0.00009327 -0.00018875 -0.00019131 0.99999996
1670531099.50329375 -0.00597950 -0.00269582 0.00779739 -0.00019710 -0.00013837 -0.00004068 0.99999997
1670531099.60321403 -0.00478737 -0.00058431 0.00769980 0.00008829 -0.00023887 -0.00015123 0.99999996
1670531099.70313859 -0.00638136 0.00020232 0.00719218 0.00018053 -0.00039226 -0.00014034 0.99999990
1670531099.80308223 -0.00733125 0.00077770 0.00610335 0.00006024 -0.00011997 -0.00026245 0.99999996
1670531099.90303850 -0.00920799 0.00118603 0.00615065 -0.00041182 -0.00007510 -0.00013310 0.99999990
1670531100.00298548 -0.00828547 0.00115458 0.00632985 -0.00008477 -0.00010426 -0.00003773 0.99999999
1670531100.10295892 -0.00789371 0.00233946 0.00652279 -0.00000822 -0.00013548 0.00000375 0.99999999
1670531100.20296311 -0.00753470 0.00128987 0.00668985 -0.00018732 -0.00016944 -0.00006748 0.99999997
1670531100.30298853 -0.00815634 -0.00066237 0.00706105 -0.00007582 -0.00036264 -0.00018360 0.99999991
1670531100.40305877 -0.00751799 -0.00155962 0.00637293 0.00022779 -0.00027034 -0.00017475 0.99999992
1670531100.50311375 -0.00711877 -0.00373967 0.00639697 -0.00020439 -0.00004285 -0.00019487 0.99999996
1670531100.60309792 -0.00861144 -0.00173281 0.00599893 0.00020549 -0.00052293 -0.00031726 0.99999979
1670531100.70303321 -0.00900897 -0.00207884 0.00580201 0.00007010 -0.00043815 -0.00013706 0.99999989
1670531100.80296993 -0.00983852 -0.00184780 0.00644123 0.00017510 -0.00027329 -0.00026052 0.99999991
1670531100.90288544 -0.00933992 -0.00291577 0.00591742 0.00038786 -0.00031791 -0.00023961 0.99999985
1670531101.00282288 -0.00694852 -0.00137629 0.00681236 0.00010737 -0.00016645 0.00004671 0.99999998
1670531101.10276794 -0.00664384 -0.00009359 0.00685468 0.00002460 -0.00014990 -0.00009340 0.99999998
1670531101.20271778 -0.00705155 0.00145562 0.00649669 0.00003973 -0.00035196 -0.00019414 0.99999992
1670531101.30270362 -0.00654078 0.00069303 0.00679001 0.00012467 -0.00018034 -0.00015137 0.99999996
1670531101.40272760 -0.00705066 0.00171812 0.00671918 0.00027055 -0.00033513 -0.00027678 0.99999987
1670531101.50277543 -0.00609449 0.00073214 0.00642738 -0.00012854 -0.00005866 -0.00008678 0.99999999
1670531101.60284591 -0.00725894 -0.00050025 0.00672803 -0.00004899 -0.00032991 -0.00011645 0.99999994
1670531101.70290828 -0.00946341 -0.00339573 0.00626082 0.00023734 -0.00051165 -0.00032806 0.99999979
1670531101.80296469 -0.00994863 -0.00316271 0.00584226 0.00012079 -0.00027487 -0.00029555 0.99999991
1670531101.90303612 -0.01039888 -0.00335086 0.00556475 0.00025782 -0.00031758 -0.00049374 0.99999979
1670531102.00310850 -0.01057222 -0.00355339 0.00551861 0.00016899 -0.00034086 -0.00023534 0.99999990
1670531102.10317612 -0.01194315 -0.00261519 0.00512949 0.00045289 -0.00050196 -0.00056602 0.99999961
1670531102.20324016 -0.01078208 -0.00096429 0.00448962 0.00017558 -0.00052832 -0.00032430 0.99999979
1670531102.30325603 -0.01036631 -0.00123661 0.00500880 0.00019305 -0.00062883 -0.00039572 0.99999971
1670531102.40322804 -0.00866739 0.00021026 0.00563864 0.00044869 -0.00041556 -0.00034366 0.99999975
1670531102.50317144 -0.00823632 0.00004949 0.00530115 0.00011629 -0.00011347 -0.00023252 0.99999996
1670531102.60308385 -0.00804102 -0.00165245 0.00613427 -0.00004330 -0.00035752 -0.00057090 0.99999977
1670531102.70299268 -0.00672200 -0.00122053 0.00650917 -0.00005595 -0.00010297 -0.00000744 0.99999999
1670531102.80293179 -0.00671320 -0.00203687 0.00709222 -0.00003336 -0.00032614 -0.00037051 0.99999988
1670531102.90289664 -0.00736965 -0.00062310 0.00747329 -0.00012273 -0.00015790 -0.00011936 0.99999997
1670531103.00289106 -0.00783515 0.00008601 0.00666891 0.00039606 -0.00036234 -0.00018452 0.99999984
1670531103.10295224 -0.00845092 0.00093924 0.00617589 0.00002948 -0.00029963 -0.00024698 0.99999992
1670531103.20311046 -0.00859039 0.00301696 0.00538582 -0.00007084 -0.00028290 -0.00018243 0.99999994
1670531103.30330467 -0.00618513 0.00278005 0.00631052 -0.00013431 -0.00012103 0.00018028 0.99999997
1670531103.40345478 -0.00695126 0.00313709 0.00656381 0.00000625 -0.00029917 -0.00020177 0.99999993
1670531103.50356150 -0.00733108 0.00067562 0.00657751 0.00005942 -0.00021655 -0.00031420 0.99999993
1670531103.60364366 -0.00712977 0.00043310 0.00708182 -0.00019834 -0.00018756 -0.00011549 0.99999996
1670531103.70368290 -0.00619757 0.00063384 0.00698869 -0.00006945 -0.00022560 -0.00006933 0.99999997
1670531103.80364633 -0.00651043 0.00036018 0.00620832 0.00011282 -0.00028807 -0.00021609 0.99999993
1670531103.90360904 -0.00754410 0.00021542 0.00593347 0.00018044 -0.00043253 -0.00029395 0.99999985
1670531104.00353360 -0.00974602 0.00077956 0.00569155 0.00024261 -0.00030873 -0.00038553 0.99999985
1670531104.10344958 -0.00939948 0.00039376 0.00599574 0.00003781 -0.00021994 -0.00015968 0.99999996
1670531104.20331478 -0.00907529 -0.00042165 0.00640175 0.00015404 -0.00037492 -0.00023867 0.99999989
1670531104.30318093 -0.00837233 -0.00057589 0.00639274 0.00009997 -0.00023275 -0.00024897 0.99999994
1670531104.40305948 -0.00778740 0.00040089 0.00627331 0.00020517 -0.00029885 -0.00036509 0.99999987
1670531104.50295401 -0.00736851 0.00171997 0.00593309 0.00024196 -0.00037160 -0.00025214 0.99999987
1670531104.60290337 -0.00669199 0.00129900 0.00567938 0.00005731 -0.00034382 -0.00031329 0.99999989
1670531104.70289516 -0.00747944 0.00119663 0.00580895 0.00015624 -0.00031850 -0.00015592 0.99999992
1670531104.80289745 -0.00788053 0.00090536 0.00575562 -0.00006078 -0.00017807 -0.00010086 0.99999998
1670531104.90292835 -0.00832879 0.00105101 0.00508797 0.00039963 -0.00026517 -0.00011423 0.99999988
1670531105.00297594 -0.00934554 0.00180870 0.00558958 0.00014518 -0.00021767 -0.00034089 0.99999991
1670531105.10302448 -0.00958184 0.00086791 0.00543938 0.00013141 -0.00038356 -0.00027751 0.99999988
1670531105.20307374 -0.00998535 0.00062362 0.00616404 0.00015804 -0.00041101 -0.00033265 0.99999985
1670531105.30310750 -0.00880193 0.00105340 0.00656195 0.00003068 -0.00024211 -0.00018549 0.99999995
1670531105.40310335 -0.00694528 0.00185499 0.00763271 -0.00020347 0.00002520 -0.00006251 0.99999998
1670531105.50311065 -0.00728233 0.00086439 0.00706685 0.00009800 -0.00037200 -0.00037499 0.99999986
1670531105.60313368 -0.00535886 0.00098597 0.00808403 0.00005653 -0.00029669 -0.00009830 0.99999995
1670531105.70315528 -0.00535760 0.00083880 0.00748286 0.00002315 -0.00016120 -0.00016976 0.99999997
1670531105.80320072 -0.00427362 -0.00028976 0.00756747 -0.00026362 -0.00009594 0.00011703 0.99999995
1670531105.90324998 -0.00464610 -0.00019394 0.00752044 -0.00012668 -0.00019510 -0.00014492 0.99999996
1670531106.00327992 -0.00737334 0.00108439 0.00762068 -0.00001793 -0.00027829 -0.00014264 0.99999995
1670531106.10329890 -0.00901450 0.00147403 0.00794955 -0.00015469 -0.00028401 -0.00015971 0.99999993
1670531106.20332623 -0.00879423 0.00209829 0.00668232 0.00003881 -0.00020715 -0.00003212 0.99999998
1670531106.30336523 -0.01018425 0.00143919 0.00696349 -0.00006602 -0.00041367 -0.00026202 0.99999988
1670531106.40338922 -0.00881670 0.00316055 0.00731473 -0.00010568 -0.00004968 0.00004525 0.99999999
1670531106.50338197 -0.00625534 0.00483286 0.00792507 0.00007142 -0.00024334 0.00012118 0.99999996
1670531106.60331607 -0.00608186 0.00505986 0.00621522 -0.00000778 -0.00008441 -0.00006148 0.99999999
1670531106.70323229 -0.00887057 0.00324596 0.00579606 0.00025854 -0.00025371 -0.00030775 0.99999989
1670531106.80317211 -0.00915491 0.00442956 0.00575474 0.00006175 -0.00002331 -0.00009369 0.99999999
1670531106.90315557 -0.00942707 0.00471089 0.00573649 0.00001221 -0.00013380 0.00001496 0.99999999
1670531107.00318432 -0.01127590 0.00404396 0.00614358 0.00005331 -0.00034394 -0.00044329 0.99999984
1670531107.10320878 -0.01066472 0.00330129 0.00695236 0.00000656 -0.00034549 -0.00029521 0.99999990
1670531107.20325708 -0.01141107 0.00424895 0.00775490 0.00015231 -0.00020993 -0.00030922 0.99999992
1670531107.30333376 -0.01018589 0.00355538 0.00794545 0.00010465 -0.00020648 -0.00015281 0.99999996
1670531107.40336633 -0.00864976 0.00382263 0.00773521 -0.00010156 -0.00017371 -0.00019045 0.99999996
1670531107.50336146 -0.00808235 0.00231218 0.00584350 0.00035617 -0.00021163 -0.00021223 0.99999989
1670531107.60333419 -0.00524600 0.00192806 0.00651059 0.00016436 -0.00020562 0.00010922 0.99999996
1670531107.70326018 -0.00410517 0.00259611 0.00651535 0.00018546 -0.00025355 -0.00014045 0.99999994
1670531107.80314398 -0.00660145 0.00198813 0.00740845 -0.00016085 -0.00019894 -0.00007496 0.99999996
1670531107.90306067 -0.00853698 0.00196359 0.00758578 -0.00004076 -0.00018806 -0.00022730 0.99999996
1670531108.00304747 -0.00892416 0.00241428 0.00674730 0.00022905 -0.00026122 0.00000625 0.99999994
1670531108.10303593 -0.00865094 0.00324682 0.00693739 0.00010971 -0.00026496 -0.00006919 0.99999996
1670531108.20307398 -0.00947700 0.00380716 0.00609428 0.00004722 -0.00026581 -0.00022090 0.99999994
1670531108.30313563 -0.00835060 0.00204655 0.00636976 0.00011831 -0.00024758 -0.00008325 0.99999996
1670531108.40321541 -0.00798603 0.00072399 0.00565544 0.00023679 -0.00020359 -0.00021658 0.99999993
1670531108.50330377 -0.00846073 0.00092376 0.00623026 0.00009736 -0.00024337 -0.00024530 0.99999994
1670531108.60339546 -0.00726460 0.00071123 0.00687366 -0.00001534 -0.00014712 0.00000836 0.99999999
1670531108.70338511 -0.00795640 0.00062377 0.00809438 -0.00013379 -0.00022595 -0.00022098 0.99999994
1670531108.80336547 -0.00857631 0.00019557 0.00772005 0.00003539 -0.00027444 -0.00026442 0.99999993
1670531108.90332079 -0.00921482 -0.00076830 0.00700482 0.00013602 -0.00042195 -0.00044061 0.99999980
1670531109.00329351 -0.00893823 -0.00119107 0.00648579 0.00016245 -0.00051578 -0.00025335 0.99999982
1670531109.10327458 -0.00963680 -0.00150432 0.00624052 0.00022076 -0.00036693 -0.00017124 0.99999989
1670531109.20322132 -0.00787896 -0.00111974 0.00693676 -0.00004391 -0.00031130 -0.00022969 0.99999992
1670531109.30318809 -0.00839600 -0.00188206 0.00689678 0.00012508 -0.00028909 -0.00018292 0.99999993
1670531109.40321350 -0.00872258 -0.00122295 0.00680478 -0.00011857 -0.00031440 -0.00024319 0.99999991
1670531109.50327516 -0.01007513 0.00023144 0.00681941 -0.00003561 -0.00029129 -0.00023524 0.99999993
1670531109.60335946 -0.00844437 0.00220072 0.00693224 0.00020467 -0.00030552 -0.00005321 0.99999993
1670531109.70342016 -0.00713721 0.00190539 0.00708681 0.00001534 -0.00026544 -0.00008006 0.99999996
1670531109.80343485 -0.00636473 0.00337345 0.00693295 -0.00000784 -0.00018657 -0.00010937 0.99999998
1670531109.90345478 -0.00608588 0.00389422 0.00608763 0.00020983 -0.00017707 0.00006006 0.99999996
1670531110.00345540 -0.00779638 0.00211007 0.00615096 0.00021226 -0.00035583 -0.00031779 0.99999986
1670531110.10345125 -0.00942897 0.00045142 0.00624985 0.00008867 -0.00022891 -0.00013156 0.99999996
1670531110.20347428 -0.01148624 -0.00062952 0.00648363 0.00026823 -0.00062476 -0.00047948 0.99999965
1670531110.30348992 -0.01083578 -0.00049253 0.00662661 0.00003653 -0.00022111 -0.00040704 0.99999989
1670531110.40348411 -0.01100079 0.00017089 0.00663077 0.00027676 -0.00030216 -0.00031389 0.99999987
1670531110.50345802 -0.01047904 0.00177894 0.00696819 0.00008049 -0.00028078 -0.00034110 0.99999990
1670531110.60343361 -0.00927041 0.00149584 0.00577876 0.00044780 -0.00043688 -0.00029528 0.99999976
